id,source,canonical,project,component,context,note,scope,review_id,publication_status,reference,evidence_sha256,source_evidence
002b92da4677244af914dee3,Confirmation|O&verwrite,Confirmation|&Skriv över,Midnight Commander,sv-from-mc6.po,,Bilingual translation changed in reviewed commit: Add reviewed Swedish translation copies,project-context,ddf14eec9adc66a2779d12b1,review-commit,https://github.com/yeager/translations/blob/b75ad11376d5772ca9295dc1dc01b60aabca9810/Midnight Commander/sv-from-mc6.po,6f28973587376a0a5c775b7b2e0fed50e0169efdb7025ac2ed090a4df63f7b20,{}
00d48354024ccfa62304c649,File extension handlers:,Filändelsehanterare:,Midnight Commander,sv-from-mc6.po,,Bilingual translation changed in reviewed commit: Add reviewed Swedish translation copies,project-context,e435aa54875a4ed1ffde64d3,review-commit,https://github.com/yeager/translations/blob/b75ad11376d5772ca9295dc1dc01b60aabca9810/Midnight Commander/sv-from-mc6.po,6f28973587376a0a5c775b7b2e0fed50e0169efdb7025ac2ed090a4df63f7b20,{}
00df2a4ba5a9d9fc7b6b0256,Virtual File Systems:,Virtuella filsystem:,Midnight Commander,sv-from-mc6.po,,Bilingual translation changed in reviewed commit: Add reviewed Swedish translation copies,project-context,6a21e6c0e8e59bcbdf0fa09a,review-commit,https://github.com/yeager/translations/blob/b75ad11376d5772ca9295dc1dc01b60aabca9810/Midnight Commander/sv-from-mc6.po,6f28973587376a0a5c775b7b2e0fed50e0169efdb7025ac2ed090a4df63f7b20,{}
00edbf26e39a6a7161c24e2b,&Resize,&Ändra storlek,Midnight Commander,sv-from-mc6.po,,Bilingual translation changed in reviewed commit: Add reviewed Swedish translation copies,project-context,1b85eabec8374a2fa0e8d69a,review-commit,https://github.com/yeager/translations/blob/b75ad11376d5772ca9295dc1dc01b60aabca9810/Midnight Commander/sv-from-mc6.po,6f28973587376a0a5c775b7b2e0fed50e0169efdb7025ac2ed090a4df63f7b20,{}
0204239f058d7cb72f0dfd29,Start at:,Starta vid:,Midnight Commander,sv-from-mc6.po,,Bilingual translation changed in reviewed commit: Add reviewed Swedish translation copies,project-context,095928520dab349ba31aba9d,review-commit,https://github.com/yeager/translations/blob/b75ad11376d5772ca9295dc1dc01b60aabca9810/Midnight Commander/sv-from-mc6.po,6f28973587376a0a5c775b7b2e0fed50e0169efdb7025ac2ed090a4df63f7b20,{}
020cbba0e8c324b4df5e50c9,Up arrow keypad,"Uppåtpil, num tang",Midnight Commander,sv-from-mc6.po,,Bilingual translation changed in reviewed commit: Add reviewed Swedish translation copies,project-context,182583e11a537012c2b44d56,review-commit,https://github.com/yeager/translations/blob/b75ad11376d5772ca9295dc1dc01b60aabca9810/Midnight Commander/sv-from-mc6.po,6f28973587376a0a5c775b7b2e0fed50e0169efdb7025ac2ed090a4df63f7b20,{}
0225e2d8921e21688a9d8e7f,File name:,Filnamn:,Midnight Commander,sv-from-mc6.po,,Bilingual translation changed in reviewed commit: Add reviewed Swedish translation copies,project-context,ae40074fe1d81cf2d98aedd4,review-commit,https://github.com/yeager/translations/blob/b75ad11376d5772ca9295dc1dc01b60aabca9810/Midnight Commander/sv-from-mc6.po,6f28973587376a0a5c775b7b2e0fed50e0169efdb7025ac2ed090a4df63f7b20,{}
0249ec1447798102e8afd5fd,Save file &position,Spara fil&position,Midnight Commander,sv-from-mc6.po,,Bilingual translation changed in reviewed commit: Add reviewed Swedish translation copies,project-context,5186255cc99fde971284063c,review-commit,https://github.com/yeager/translations/blob/b75ad11376d5772ca9295dc1dc01b60aabca9810/Midnight Commander/sv-from-mc6.po,6f28973587376a0a5c775b7b2e0fed50e0169efdb7025ac2ed090a4df63f7b20,{}
02a6569dc118ad142f60b957,Directory path:,Katalogsökväg:,Midnight Commander,sv-from-mc6.po,,Bilingual translation changed in reviewed commit: Add reviewed Swedish translation copies,project-context,7c9507771b0c3349cca0124f,review-commit,https://github.com/yeager/translations/blob/b75ad11376d5772ca9295dc1dc01b60aabca9810/Midnight Commander/sv-from-mc6.po,6f28973587376a0a5c775b7b2e0fed50e0169efdb7025ac2ed090a4df63f7b20,{}
0317c800df72c94501805238,Preserve &attributes,B&ibehåll attribut,Midnight Commander,sv-from-mc6.po,,Bilingual translation changed in reviewed commit: Add reviewed Swedish translation copies,project-context,5532e0fcbb144b107abde6b5,review-commit,https://github.com/yeager/translations/blob/b75ad11376d5772ca9295dc1dc01b60aabca9810/Midnight Commander/sv-from-mc6.po,6f28973587376a0a5c775b7b2e0fed50e0169efdb7025ac2ed090a4df63f7b20,{}
