id,source,canonical,project,component,context,note,scope,review_id,publication_status,reference,evidence_sha256,source_evidence
077072e26da20098da8d70af,Grant UCI access for luci-app-acme,Ge luci-app-acme UCI-åtkomst,OpenWrt-LuCI-ACME,openwrt-acme_sv.po,,Bilingual translation changed in reviewed commit: Archive reviewed Swedish OpenWrt LuCI ACME translation,project-context,b70e16aae51a5f71fe5a6435,review-commit,https://github.com/yeager/translations/blob/9c5e045e1a3515d1009bc567f59f1d0e3fe0069d/OpenWrt-LuCI-ACME/openwrt-acme_sv.po,ff06b440be3605ec9e4d772b6c999893bcf113ce04f06200d0134938066ce292,{}
09149d2f59d43627a6f778a0,General Settings,Allmänna inställningar,OpenWrt-LuCI-ACME,openwrt-acme_sv.po,,Bilingual translation changed in reviewed commit: Archive reviewed Swedish OpenWrt LuCI ACME translation,project-context,cd4e7215880fa302d95aadab,review-commit,https://github.com/yeager/translations/blob/9c5e045e1a3515d1009bc567f59f1d0e3fe0069d/OpenWrt-LuCI-ACME/openwrt-acme_sv.po,ff06b440be3605ec9e4d772b6c999893bcf113ce04f06200d0134938066ce292,{}
0921e95fb64057c3dba81ef4,Advanced Settings,Avancerade inställningar,OpenWrt-LuCI-ACME,openwrt-acme_sv.po,,Bilingual translation changed in reviewed commit: Archive reviewed Swedish OpenWrt LuCI ACME translation,project-context,7fef1ca948cc824a53f77be6,review-commit,https://github.com/yeager/translations/blob/9c5e045e1a3515d1009bc567f59f1d0e3fe0069d/OpenWrt-LuCI-ACME/openwrt-acme_sv.po,ff06b440be3605ec9e4d772b6c999893bcf113ce04f06200d0134938066ce292,{}
0aef160823ebb99d046e06fd,Use staging server,Använd testserver,OpenWrt-LuCI-ACME,openwrt-acme_sv.po,,Bilingual translation changed in reviewed commit: Archive reviewed Swedish OpenWrt LuCI ACME translation,project-context,84833f16dade90b57353fa74,review-commit,https://github.com/yeager/translations/blob/9c5e045e1a3515d1009bc567f59f1d0e3fe0069d/OpenWrt-LuCI-ACME/openwrt-acme_sv.po,ff06b440be3605ec9e4d772b6c999893bcf113ce04f06200d0134938066ce292,{}
101375bf9a96ade226ed12b7,Issued on,Utfärdades den,OpenWrt-LuCI-ACME,openwrt-acme_sv.po,,Bilingual translation changed in reviewed commit: Archive reviewed Swedish OpenWrt LuCI ACME translation,project-context,9265f18d8d7ccb83ce901028,review-commit,https://github.com/yeager/translations/blob/9c5e045e1a3515d1009bc567f59f1d0e3fe0069d/OpenWrt-LuCI-ACME/openwrt-acme_sv.po,ff06b440be3605ec9e4d772b6c999893bcf113ce04f06200d0134938066ce292,{}
18ad05ba515cc5f44c9f1f28,Listen port,Lyssningsport,OpenWrt-LuCI-ACME,openwrt-acme_sv.po,,Bilingual translation changed in reviewed commit: Archive reviewed Swedish OpenWrt LuCI ACME translation,project-context,97fa033198efc3a05a83feb4,review-commit,https://github.com/yeager/translations/blob/9c5e045e1a3515d1009bc567f59f1d0e3fe0069d/OpenWrt-LuCI-ACME/openwrt-acme_sv.po,ff06b440be3605ec9e4d772b6c999893bcf113ce04f06200d0134938066ce292,{}
1a2f6b5b618b0605246b003f,Cancel,Avbryt,OpenWrt-LuCI-ACME,openwrt-acme_sv.po,,Bilingual translation changed in reviewed commit: Archive reviewed Swedish OpenWrt LuCI ACME translation,project-context,46feec9c85bd78b385c5927d,review-commit,https://github.com/yeager/translations/blob/9c5e045e1a3515d1009bc567f59f1d0e3fe0069d/OpenWrt-LuCI-ACME/openwrt-acme_sv.po,ff06b440be3605ec9e4d772b6c999893bcf113ce04f06200d0134938066ce292,{}
1a7215e7294f6451f6a1174f,Challenge Alias,Utmaningsalias,OpenWrt-LuCI-ACME,openwrt-acme_sv.po,,Bilingual translation changed in reviewed commit: Archive reviewed Swedish OpenWrt LuCI ACME translation,project-context,6d2c892864104e109fd73ca2,review-commit,https://github.com/yeager/translations/blob/9c5e045e1a3515d1009bc567f59f1d0e3fe0069d/OpenWrt-LuCI-ACME/openwrt-acme_sv.po,ff06b440be3605ec9e4d772b6c999893bcf113ce04f06200d0134938066ce292,{}
1efe88f0b9abbb612bbf779b,Days until renewal,Dagar till förnyelse,OpenWrt-LuCI-ACME,openwrt-acme_sv.po,,Bilingual translation changed in reviewed commit: Archive reviewed Swedish OpenWrt LuCI ACME translation,project-context,0efeccb79acf413897b85492,review-commit,https://github.com/yeager/translations/blob/9c5e045e1a3515d1009bc567f59f1d0e3fe0069d/OpenWrt-LuCI-ACME/openwrt-acme_sv.po,ff06b440be3605ec9e4d772b6c999893bcf113ce04f06200d0134938066ce292,{}
21978e5382c584b1e3629984,Certificate Profile,Certifikatprofil,OpenWrt-LuCI-ACME,openwrt-acme_sv.po,,Bilingual translation changed in reviewed commit: Archive reviewed Swedish OpenWrt LuCI ACME translation,project-context,2ec372c593b86fc02463778e,review-commit,https://github.com/yeager/translations/blob/9c5e045e1a3515d1009bc567f59f1d0e3fe0069d/OpenWrt-LuCI-ACME/openwrt-acme_sv.po,ff06b440be3605ec9e4d772b6c999893bcf113ce04f06200d0134938066ce292,{}
