id,source,canonical,project,component,context,note,scope,review_id,publication_status,reference,evidence_sha256,source_evidence
03e6db72c238fabf42781abe,Downloads temporary directory,Tillfällig katalog för hämtningar,Plex-Media-Server,plex-media-server-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,6ec2b0f5059f50f3d478fa2d,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-Media-Server/plex-media-server-sv-reviewed-20260917.po,187706fd9f0ebfa471b5981e392dc23fd1c3cb2353744043084069b6abd4e708,{}
05a86526c7f45e37886072ba,Could not construct decision request,Det gick inte att skapa beslutsbegäran,Plex-Media-Server,plex-media-server-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,70ea0bf4ae07413dd64f7747,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-Media-Server/plex-media-server-sv-reviewed-20260917.po,187706fd9f0ebfa471b5981e392dc23fd1c3cb2353744043084069b6abd4e708,{}
089a936215573abcf1c60b7b,Audio Codec,Ljudkodek,Plex-Media-Server,plex-media-server-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,85d994ddfd28e9c22daf672d,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-Media-Server/plex-media-server-sv-reviewed-20260917.po,187706fd9f0ebfa471b5981e392dc23fd1c3cb2353744043084069b6abd4e708,{}
0a7e44a3da7e1e0f2233be2a,Tone Mapping Contrast,Kontrast för tonmappning,Plex-Media-Server,plex-media-server-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,4568f91efb950b2c89891d77,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-Media-Server/plex-media-server-sv-reviewed-20260917.po,187706fd9f0ebfa471b5981e392dc23fd1c3cb2353744043084069b6abd4e708,{}
0f38c94942d9bd5619382290,Last Watched,Senast sett,Plex-Media-Server,plex-media-server-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,b44ce36fe98114e268d64fe8,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-Media-Server/plex-media-server-sv-reviewed-20260917.po,187706fd9f0ebfa471b5981e392dc23fd1c3cb2353744043084069b6abd4e708,{}
121e7cf1ff170242a6c78c61,Common Sense Media Age Rating,Common Sense Media-åldersklassificering,Plex-Media-Server,plex-media-server-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,2008cc654a16f3fd78a144d7,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-Media-Server/plex-media-server-sv-reviewed-20260917.po,187706fd9f0ebfa471b5981e392dc23fd1c3cb2353744043084069b6abd4e708,{}
14c6d34c6cb0c5a90aac1084,Video Codec,Videokodek,Plex-Media-Server,plex-media-server-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,436de56f6640543286347a8d,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-Media-Server/plex-media-server-sv-reviewed-20260917.po,187706fd9f0ebfa471b5981e392dc23fd1c3cb2353744043084069b6abd4e708,{}
14fccb5e1378da9c7015b18f,Allow matching to explicit content,Tillåt matchning mot explicit innehåll,Plex-Media-Server,plex-media-server-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,893ddaa5e8f7f9f09b667fcd,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-Media-Server/plex-media-server-sv-reviewed-20260917.po,187706fd9f0ebfa471b5981e392dc23fd1c3cb2353744043084069b6abd4e708,{}
1554779b8b3ce5f431143f01,Recently Watched Videos,Senast sedda videor,Plex-Media-Server,plex-media-server-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,0a5119e6f2d39e8d7a7f59bd,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-Media-Server/plex-media-server-sv-reviewed-20260917.po,187706fd9f0ebfa471b5981e392dc23fd1c3cb2353744043084069b6abd4e708,{}
193b6d86e56d2d660c7b7eb7,The provider supports unsupported metadata types.,Leverantören stöder metadatatyper som inte stöds.,Plex-Media-Server,plex-media-server-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,7716cd86e3ef0f7cb4fd7cbe,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-Media-Server/plex-media-server-sv-reviewed-20260917.po,187706fd9f0ebfa471b5981e392dc23fd1c3cb2353744043084069b6abd4e708,{}
