id,source,canonical,project,component,context,note,scope,review_id,publication_status,reference,evidence_sha256,source_evidence
0012fc55f7624e335c8d534f,Sho&w Item Count,&Visa objektantal,CopyQ,sv.ts,"ConfigTabLayout
",Bilingual translation changed in reviewed commit: l10n: archive reviewed Swedish CopyQ UI,project-context,d865e3934500ecf66c42a6dd,review-commit,https://github.com/yeager/translations/blob/67875b6fdf5f2ad4f62fc8f4b1c3412780a2f2f9/CopyQ/sv.ts,493275b97da2be4978e9b98456f55f312f46d86af9acbb0e7ebea74c0a4d0160,{}
0036b47d917643175b7d3027,Output &tab:,U&tdataflik:,CopyQ,sv.ts,"ActionDialog
",Bilingual translation changed in reviewed commit: l10n: archive reviewed Swedish CopyQ UI,project-context,1c74aa20b6811973ef340fc3,review-commit,https://github.com/yeager/translations/blob/67875b6fdf5f2ad4f62fc8f4b1c3412780a2f2f9/CopyQ/sv.ts,493275b97da2be4978e9b98456f55f312f46d86af9acbb0e7ebea74c0a4d0160,{}
004fd27bb755502b5fe18fdc,Tab Name,Fliknamn,CopyQ,sv.ts,"ItemSyncSettings
",Bilingual translation changed in reviewed commit: l10n: archive reviewed Swedish CopyQ UI,project-context,132522deb72e3e800ae8f30a,review-commit,https://github.com/yeager/translations/blob/67875b6fdf5f2ad4f62fc8f4b1c3412780a2f2f9/CopyQ/sv.ts,493275b97da2be4978e9b98456f55f312f46d86af9acbb0e7ebea74c0a4d0160,{}
00e5b4de9bb65cbbf8af9951,N&umber of items in tray menu:,An&tal objekt i aktivitetsfältsmeny:,CopyQ,sv.ts,"ConfigTabTray
",Bilingual translation changed in reviewed commit: l10n: archive reviewed Swedish CopyQ UI,project-context,34411b05e70a6cd03ca67c45,review-commit,https://github.com/yeager/translations/blob/67875b6fdf5f2ad4f62fc8f4b1c3412780a2f2f9/CopyQ/sv.ts,493275b97da2be4978e9b98456f55f312f46d86af9acbb0e7ebea74c0a4d0160,{}
01dd7d4daa9ef93c93d48fcb,(&5) Run automatic commands on selection,(&5) Kör automatiska kommandon vid val,CopyQ,sv.ts,"ConfigTabGeneral
",Bilingual translation changed in reviewed commit: l10n: archive reviewed Swedish CopyQ UI,project-context,1accb41a1d9de04e786e062b,review-commit,https://github.com/yeager/translations/blob/67875b6fdf5f2ad4f62fc8f4b1c3412780a2f2f9/CopyQ/sv.ts,493275b97da2be4978e9b98456f55f312f46d86af9acbb0e7ebea74c0a4d0160,{}
032d8f46bb72a9f2dbe5995d,&Vertical offset:,&Vertikal position:,CopyQ,sv.ts,"ConfigTabNotifications
",Bilingual translation changed in reviewed commit: l10n: archive reviewed Swedish CopyQ UI,project-context,885fa5b6f9746932633350a5,review-commit,https://github.com/yeager/translations/blob/67875b6fdf5f2ad4f62fc8f4b1c3412780a2f2f9/CopyQ/sv.ts,493275b97da2be4978e9b98456f55f312f46d86af9acbb0e7ebea74c0a4d0160,{}
0365e039ee349faabc2a38f1,Images,Bilder,CopyQ,sv.ts,"ItemImageLoader
",Bilingual translation changed in reviewed commit: l10n: archive reviewed Swedish CopyQ UI,project-context,126d96ff74584a3e9e8d3fdf,review-commit,https://github.com/yeager/translations/blob/67875b6fdf5f2ad4f62fc8f4b1c3412780a2f2f9/CopyQ/sv.ts,493275b97da2be4978e9b98456f55f312f46d86af9acbb0e7ebea74c0a4d0160,{}
03a1616e5e9ebf20c04dbce8,Encryption Unavailable,Kryptering är inte tillgänglig,CopyQ,sv.ts,"MainWindow
",Bilingual translation changed in reviewed commit: l10n: archive reviewed Swedish CopyQ UI,project-context,b4ebe1e1acd44d1f995b1244,review-commit,https://github.com/yeager/translations/blob/67875b6fdf5f2ad4f62fc8f4b1c3412780a2f2f9/CopyQ/sv.ts,493275b97da2be4978e9b98456f55f312f46d86af9acbb0e7ebea74c0a4d0160,{}
043c81e49d2d838572297ea8,Cancel Editing,Avbryt redigering,CopyQ,sv.ts,"QObject
",Bilingual translation changed in reviewed commit: l10n: archive reviewed Swedish CopyQ UI,project-context,020d97bc1c9ec155d7243011,review-commit,https://github.com/yeager/translations/blob/67875b6fdf5f2ad4f62fc8f4b1c3412780a2f2f9/CopyQ/sv.ts,493275b97da2be4978e9b98456f55f312f46d86af9acbb0e7ebea74c0a4d0160,{}
054620abed7aaeea114f5bb9,Foreground,Förgrund,CopyQ,sv.ts,"QObject
",Bilingual translation changed in reviewed commit: l10n: archive reviewed Swedish CopyQ UI,project-context,8971f37bb7f105620329b2e7,review-commit,https://github.com/yeager/translations/blob/67875b6fdf5f2ad4f62fc8f4b1c3412780a2f2f9/CopyQ/sv.ts,493275b97da2be4978e9b98456f55f312f46d86af9acbb0e7ebea74c0a4d0160,{}
