id,source,canonical,project,component,context,note,scope,review_id,publication_status,reference,evidence_sha256,source_evidence
4f3297d573a0479db6a7d3a7,External Audit Log Log file  Path,Sökväg till extern revisionsloggfil,Cacti,cacti-audit-sv.po,,Bilingual translation changed in reviewed commit: Standardize Swedish Cacti audit log terminology,project-context,679c8bc1dd7cb10cdc7a9774,review-commit,https://github.com/yeager/translations/blob/ae581f67c5a6d1b4a581f85cdeb38abd003aa3b3/Cacti/cacti-audit-sv.po,7907a4998d5f71a65225d02ff8d973001f78ac9570ae7f106dc097806148378e,{}
52c1b5fb4f1984d9bd428e6a,No Audit Log Events Found,Inga revisionslogghändelser hittades,Cacti,cacti-audit-sv.po,,Bilingual translation changed in reviewed commit: Standardize Swedish Cacti audit log terminology,project-context,34bef77dbefe050a08dae0c6,review-commit,https://github.com/yeager/translations/blob/ae581f67c5a6d1b4a581f85cdeb38abd003aa3b3/Cacti/cacti-audit-sv.po,7907a4998d5f71a65225d02ff8d973001f78ac9570ae7f106dc097806148378e,{}
5a46fea93fc4c60564eb35ac,View Cacti Audit Log,Visa Cactis revisionslogg,Cacti,cacti-audit-sv.po,,Bilingual translation changed in reviewed commit: Standardize Swedish Cacti audit log terminology,project-context,b3a290d8d6600cb6c2834692,review-commit,https://github.com/yeager/translations/blob/ae581f67c5a6d1b4a581f85cdeb38abd003aa3b3/Cacti/cacti-audit-sv.po,7907a4998d5f71a65225d02ff8d973001f78ac9570ae7f106dc097806148378e,{}
70818226ed629b09ab0d8e25,Enable Audit Log,Aktivera revisionsloggen,Cacti,cacti-audit-sv.po,,Bilingual translation changed in reviewed commit: Standardize Swedish Cacti audit log terminology,project-context,acf27b3f5e0a5f2a56e9c8a4,review-commit,https://github.com/yeager/translations/blob/ae581f67c5a6d1b4a581f85cdeb38abd003aa3b3/Cacti/cacti-audit-sv.po,7907a4998d5f71a65225d02ff8d973001f78ac9570ae7f106dc097806148378e,{}
74f7220315558f26dbba6b1a,Audit Event Log,Revisionslogg över händelser,Cacti,cacti-audit-sv.po,,Bilingual translation changed in reviewed commit: Standardize Swedish Cacti audit log terminology,project-context,4a482d384af96306c4499e2b,review-commit,https://github.com/yeager/translations/blob/ae581f67c5a6d1b4a581f85cdeb38abd003aa3b3/Cacti/cacti-audit-sv.po,7907a4998d5f71a65225d02ff8d973001f78ac9570ae7f106dc097806148378e,{}
8615e85c4369faa0b5a976d0,Audit Log,Revisionslogg,Cacti,cacti-audit-sv.po,,Bilingual translation changed in reviewed commit: Standardize Swedish Cacti audit log terminology,project-context,9d175801ba40a2f31c34631f,review-commit,https://github.com/yeager/translations/blob/ae581f67c5a6d1b4a581f85cdeb38abd003aa3b3/Cacti/cacti-audit-sv.po,7907a4998d5f71a65225d02ff8d973001f78ac9570ae7f106dc097806148378e,{}
9e5d7fd8671a6cbdacacd4d4,Audit Log Settings,Inställningar för revisionslogg,Cacti,cacti-audit-sv.po,,Bilingual translation changed in reviewed commit: Standardize Swedish Cacti audit log terminology,project-context,d156f7a48b89fc8f7451d824,review-commit,https://github.com/yeager/translations/blob/ae581f67c5a6d1b4a581f85cdeb38abd003aa3b3/Cacti/cacti-audit-sv.po,7907a4998d5f71a65225d02ff8d973001f78ac9570ae7f106dc097806148378e,{}
9fdd323fe592cc79863231e3,The IP Address of the requester.,IP-adressen för den som gjorde begäran.,Cacti,cacti-audit-sv.po,,Bilingual translation changed in reviewed commit: Standardize Swedish Cacti audit log terminology,project-context,dc3b5ea621d0752325b359af,review-commit,https://github.com/yeager/translations/blob/ae581f67c5a6d1b4a581f85cdeb38abd003aa3b3/Cacti/cacti-audit-sv.po,7907a4998d5f71a65225d02ff8d973001f78ac9570ae7f106dc097806148378e,{}
a577b3b5ce0b6166dd0ad23f,External Audit Log,Extern revisionslogg,Cacti,cacti-audit-sv.po,,Bilingual translation changed in reviewed commit: Standardize Swedish Cacti audit log terminology,project-context,d41707304ef6db6fd00d9d94,review-commit,https://github.com/yeager/translations/blob/ae581f67c5a6d1b4a581f85cdeb38abd003aa3b3/Cacti/cacti-audit-sv.po,7907a4998d5f71a65225d02ff8d973001f78ac9570ae7f106dc097806148378e,{}
a6e478074ff3325a49fe59f8,The browser type of the requester.,Typen av webbläsare som användes av den som gjorde begäran.,Cacti,cacti-audit-sv.po,,Bilingual translation changed in reviewed commit: Standardize Swedish Cacti audit log terminology,project-context,b445cb07e96544ebcfd991b9,review-commit,https://github.com/yeager/translations/blob/ae581f67c5a6d1b4a581f85cdeb38abd003aa3b3/Cacti/cacti-audit-sv.po,7907a4998d5f71a65225d02ff8d973001f78ac9570ae7f106dc097806148378e,{}
