id,source,canonical,project,component,context,note,scope,review_id,publication_status,reference,evidence_sha256,source_evidence
0c5b861607753ea4ebc361f6,May the settings be with you.,Må inställningarna vara med dig.,Plex-React-Native,plex-rn-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,73a617aea61cf32031eeb7ca,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-React-Native/plex-rn-sv-reviewed-20260917.po,7056ac674f299e584d3846b4636b045a0e5162d2a743dd6d04018ff001b6f18c,{}
0f8b330d3d083845270f236b,Looking for Music and Photos?,Letar du efter musik och foton?,Plex-React-Native,plex-rn-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,0c498999bd78e8dd21fe4709,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-React-Native/plex-rn-sv-reviewed-20260917.po,7056ac674f299e584d3846b4636b045a0e5162d2a743dd6d04018ff001b6f18c,{}
1173f426633d0f176e16530f,Add some favorite libraries,Lägg till några favoritbibliotek,Plex-React-Native,plex-rn-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,58d1e4a0d6b1a8a2828c0e39,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-React-Native/plex-rn-sv-reviewed-20260917.po,7056ac674f299e584d3846b4636b045a0e5162d2a743dd6d04018ff001b6f18c,{}
12afd3d5af1dd1d917043225,Replay,Spela upp igen,Plex-React-Native,plex-rn-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,1b2fbba3b6834b40595b2c08,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-React-Native/plex-rn-sv-reviewed-20260917.po,7056ac674f299e584d3846b4636b045a0e5162d2a743dd6d04018ff001b6f18c,{}
1518066a3ec27ed2e27b93f0,Live TV player,Spelare för direktsänd TV,Plex-React-Native,plex-rn-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,80b727f53d8966b211d7b94a,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-React-Native/plex-rn-sv-reviewed-20260917.po,7056ac674f299e584d3846b4636b045a0e5162d2a743dd6d04018ff001b6f18c,{}
164c721f7b6f8e6b3e4ddb65,Hide On Demand,Dölj på begäran,Plex-React-Native,plex-rn-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,1198d2a0fbf5f835e37f6543,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-React-Native/plex-rn-sv-reviewed-20260917.po,7056ac674f299e584d3846b4636b045a0e5162d2a743dd6d04018ff001b6f18c,{}
1d12a8795e88b2a558e8e403,Enjoy limited-time intro pricing,Få ett introduktionspris under en begränsad tid,Plex-React-Native,plex-rn-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,519f26e0fc38a0a4a8ff18cc,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-React-Native/plex-rn-sv-reviewed-20260917.po,7056ac674f299e584d3846b4636b045a0e5162d2a743dd6d04018ff001b6f18c,{}
1fcc70287775b5b6f9bdf801,Hide Libraries,Dölj bibliotek,Plex-React-Native,plex-rn-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,ce482f87e44d66c4761aa83a,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-React-Native/plex-rn-sv-reviewed-20260917.po,7056ac674f299e584d3846b4636b045a0e5162d2a743dd6d04018ff001b6f18c,{}
2d6de26d456474156a392514,List updated successfully.,Listan uppdaterades.,Plex-React-Native,plex-rn-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,5405b48b238d1d7d39ca2e81,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-React-Native/plex-rn-sv-reviewed-20260917.po,7056ac674f299e584d3846b4636b045a0e5162d2a743dd6d04018ff001b6f18c,{}
3dc0c7f2edbea6cf5c9ed186,Start Recording,Starta inspelning,Plex-React-Native,plex-rn-sv-reviewed-20260917,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,5863f04533afd4c142a73f89,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Plex-React-Native/plex-rn-sv-reviewed-20260917.po,7056ac674f299e584d3846b4636b045a0e5162d2a743dd6d04018ff001b6f18c,{}
