id,source,canonical,project,component,context,note,scope,review_id,publication_status,reference,evidence_sha256,source_evidence
0b8da38dea7164939f9f625b,Other,Annat,AppManager,main-sv-followup-suggestions-20260920,package_source_other,,project-context,fa8a73f766db02420102d143,reviewed-suggestion,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/AppManager/main-sv-followup-suggestions-20260920.json,bf3871a3529025a1621f34ead2af116b47f2e0c147d9444f58291fcb5d6862f5,"{""artifact"":""https://hosted.weblate.org/api/units/186225070/"",""sha256"":""fda5ec253c6c43f566a326fd9f1e84eb69301d89ec94fdff1149d56ffbe18041""}"
0caca33401221c45200192b2,ADB local server port,ADB-lokal serverport,AppManager,main-sv-pending-20260919-batch3,adb_local_server_port,,project-context,9515df11ef784f2c6e720edf,reviewed-suggestion,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/AppManager/main-sv-pending-20260919-batch3.json,593718651f6ff771c2870b8054920add217ed6562c83aafaab6403b4d227e0ed,"{""artifact"":""https://hosted.weblate.org/api/units/186225094/"",""sha256"":""0cacfed557bbe06b5dbbc29f4b3b0534aa71afa5a9905170de903ac1229ce03e""}"
104409517c99175004705db0,USB debugging setup incomplete…,Konfigurationen av USB-felsökning är ofullständig …,AppManager,main-sv-pending-20260919-batch4,incomplete_usb_debugging,,project-context,9d5d52982dadf1ec58ab0d8b,reviewed-suggestion,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/AppManager/main-sv-pending-20260919-batch4.json,f11d00f9c9271bdbcd56134ff8fcd68ecaa7dd05b12de37d93a66a5ae88dac7f,"{""artifact"":""https://hosted.weblate.org/api/units/206856937/"",""sha256"":""c431488b80ec922d20d8c426e955361fdba29e7e7fa5c3413fc5feb1e64c0cf7""}"
139ff52f30156f840e3bd08e,This week,Den här veckan,AppManager,main-sv-pending-20260919-batch3,usage_this_week,,project-context,d1261ad5fbf10f712e05c638,reviewed-suggestion,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/AppManager/main-sv-pending-20260919-batch3.json,593718651f6ff771c2870b8054920add217ed6562c83aafaab6403b4d227e0ed,"{""artifact"":""https://hosted.weblate.org/api/units/186225077/"",""sha256"":""01f7de08619ae8d3321e1119e19787715214e625ad051186dd2fe7f695c2f4cd""}"
143a5ca95f56966e337c468f,Modify last access time,Ändra senaste åtkomsttid,AppManager,main-sv-pending-20260919-batch3,modify_last_access_time,,project-context,5332d6ee3d7c792bcf784feb,reviewed-suggestion,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/AppManager/main-sv-pending-20260919-batch3.json,593718651f6ff771c2870b8054920add217ed6562c83aafaab6403b4d227e0ed,"{""artifact"":""https://hosted.weblate.org/api/units/186225088/"",""sha256"":""a796eab5f0e93d945f2f40d696568f9ffe793a52acdb8fa568432e82d6a355b3""}"
15ac29f325a1511d83ecbb01,Set package origin and URI,Ange paketursprung och URI,AppManager,main-sv-followup-suggestions-20260920,pref_set_origin,,project-context,a2dce0a404e96ae65b74470b,reviewed-suggestion,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/AppManager/main-sv-followup-suggestions-20260920.json,bf3871a3529025a1621f34ead2af116b47f2e0c147d9444f58291fcb5d6862f5,"{""artifact"":""https://hosted.weblate.org/api/units/186225064/"",""sha256"":""9adedacacb9b3c5db465869ecf927d38da8d79b182a394f46f85187a6d40da5d""}"
2148bbdaa5789a2e35100cb9,Enabling wireless debugging…,Aktiverar trådlös felsökning …,AppManager,main-sv-followup-suggestions-20260920,enabling_wireless_debugging,,project-context,1f55ddca3b50ad8eb7b6378e,reviewed-suggestion,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/AppManager/main-sv-followup-suggestions-20260920.json,bf3871a3529025a1621f34ead2af116b47f2e0c147d9444f58291fcb5d6862f5,"{""artifact"":""https://hosted.weblate.org/api/units/206856933/"",""sha256"":""940ba48dcf29d6ca210506fc765e294dbac0b0b5c5f671cb7ec126a03ccc2b33""}"
28f5d8d456eddfed3140db6f,Downloaded file,Nedladdad fil,AppManager,main-sv-followup-suggestions-20260920,package_source_downloaded_file,,project-context,a69ea431788ea9bcf1a59047,reviewed-suggestion,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/AppManager/main-sv-followup-suggestions-20260920.json,bf3871a3529025a1621f34ead2af116b47f2e0c147d9444f58291fcb5d6862f5,"{""artifact"":""https://hosted.weblate.org/api/units/186225069/"",""sha256"":""bfa8fbb14c37857a3cfef5f98ace515b977a91901b764d75a8b8495f541cbcb6""}"
2ba0a9c170caacdc14209e0b,"Request ""update ownership""",Begär ”uppdateringsägarskap”,AppManager,main-sv-pending-20260919-batch3,pref_request_update_ownership,,project-context,8f9c92dd34c1208c63bc25f9,reviewed-suggestion,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/AppManager/main-sv-pending-20260919-batch3.json,593718651f6ff771c2870b8054920add217ed6562c83aafaab6403b4d227e0ed,"{""artifact"":""https://hosted.weblate.org/api/units/186225062/"",""sha256"":""d350517b03617506e305a99437bc12998ef46809d5818953b85b93466964d44b""}"
336136c1b39ee59701b48661,Wireless debugging setup required…,Konfiguration av trådlös felsökning krävs …,AppManager,main-sv-pending-20260919-batch4,wireless_debugging_setup_required,,project-context,fe7ad30ef08b394f097b1ae4,reviewed-suggestion,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/AppManager/main-sv-pending-20260919-batch4.json,f11d00f9c9271bdbcd56134ff8fcd68ecaa7dd05b12de37d93a66a5ae88dac7f,"{""artifact"":""https://hosted.weblate.org/api/units/206856934/"",""sha256"":""3c66be4dd09c6f795dec09d24bd1fdee6c19360edd5572699a4280752acf8df4""}"
